Project Name,Transacted Price ($),Area (SQFT),Street Name,Type of Sale,Type of Area,Property Type,Number of Units,Postal District,Market Segment,Data_Source,Year,Month,start_floor,end_floor,is_freehold,lease_duration_years,lease_commencement_year,remaining_lease_years,lease_age_at_sale,lease_maturity_ratio,lease_category_encoded,is_peak_season,is_november,quarter,month_sin,month_cos
SIXTEEN35 RESIDENCES,960000.0,624.31,LORONG 35 GEYLANG,Resale,Strata,Apartment,1.0,14.0,Rest of Central Region,train,22,6,6,10,0,99,2018,95,4,0.04040404040404041,1,0,0,2,1.2246467991473532e-16,-1.0
SPRING @ LANGSAT,985000.0,968.76,LANGSAT ROAD,Resale,Strata,Apartment,1.0,15.0,Rest of Central Region,train,20,8,1,5,1,9999,0,9999,0,0.0,0,0,0,3,-0.8660254037844384,-0.5000000000000004
THE COMMODORE,1459000.0,968.76,CANBERRA DRIVE,New Sale,Strata,Condominium,1.0,27.0,Outside Central Region,train,21,11,1,5,0,99,2020,98,1,0.010101010101010102,1,1,1,4,-0.5000000000000004,0.8660254037844384
THE ARTE,2200000.0,1528.49,JALAN RAJA UDANG,Resale,Strata,Condominium,1.0,12.0,Rest of Central Region,train,21,2,16,20,1,9999,0,9999,0,0.0,0,0,0,1,0.8660254037844386,0.5000000000000001
EUHABITAT,760000.0,527.44,JALAN EUNOS,Resale,Strata,Condominium,1.0,14.0,Outside Central Region,train,23,4,1,5,0,99,2010,86,13,0.13131313131313133,1,0,0,2,0.8660254037844387,-0.49999999999999983
PICCADILLY GRAND,2838000.0,1388.56,NORTHUMBERLAND ROAD,New Sale,Strata,Apartment,1.0,8.0,Rest of Central Region,train,23,5,1,5,0,99,2021,97,2,0.020202020202020204,1,0,0,2,0.49999999999999994,-0.8660254037844387
KI RESIDENCES AT BROOKVALE,1605000.0,936.47,BROOKVALE DRIVE,New Sale,Strata,Condominium,1.0,21.0,Outside Central Region,train,21,1,6,10,0,999,1885,863,136,0.13613613613613615,1,0,0,1,0.49999999999999994,0.8660254037844387
RESIDENTIAL APARTMENTS,1500000.0,1550.02,CHANGI ROAD,Resale,Strata,Apartment,1.0,14.0,Rest of Central Region,train,21,7,1,5,1,9999,0,9999,0,0.0,0,0,0,3,-0.4999999999999998,-0.8660254037844388
SKY EDEN@BEDOK,2280000.0,1087.16,BEDOK CENTRAL,New Sale,Strata,Apartment,1.0,16.0,Outside Central Region,train,22,9,6,10,0,99,2022,99,0,0.0,1,0,0,3,-1.0,-1.8369701987210297e-16
KALLANG RIVERSIDE,2370000.0,1033.34,KAMPONG BUGIS,Resale,Strata,Apartment,1.0,12.0,Rest of Central Region,train,24,3,21,25,1,9999,0,9999,0,0.0,0,0,0,1,1.0,6.123233995736766e-17
MAYFAIR MODERN,2415000.0,1044.11,RIFLE RANGE ROAD,Sub Sale,Strata,Condominium,1.0,21.0,Rest of Central Region,train,23,8,1,5,0,99,2018,94,5,0.050505050505050504,1,0,0,3,-0.8660254037844384,-0.5000000000000004
ALESSANDREA,1660000.0,1097.93,ALEXANDRA ROAD,Resale,Strata,Apartment,1.0,3.0,Rest of Central Region,train,20,12,11,15,1,9999,0,9999,0,0.0,0,0,0,4,-2.4492935982947064e-16,1.0
CANNINGHILL PIERS,1226000.0,409.03,CLARKE QUAY,New Sale,Strata,Apartment,1.0,6.0,Rest of Central Region,train,21,11,11,15,0,99,2021,99,0,0.0,1,1,1,4,-0.5000000000000004,0.8660254037844384
THE GARDEN RESIDENCES,1570200.0,1033.34,SERANGOON NORTH VIEW,New Sale,Strata,Apartment,1.0,19.0,Outside Central Region,train,21,1,11,15,0,99,2017,95,4,0.04040404040404041,1,0,0,1,0.49999999999999994,0.8660254037844387
KI RESIDENCES AT BROOKVALE,1756000.0,979.52,BROOKVALE DRIVE,New Sale,Strata,Condominium,1.0,21.0,Outside Central Region,train,21,7,1,5,0,999,1885,863,136,0.13613613613613615,1,0,0,3,-0.4999999999999998,-0.8660254037844388
THE BAYSHORE,1700000.0,1237.86,BAYSHORE ROAD,Resale,Strata,Condominium,1.0,16.0,Outside Central Region,train,23,12,26,30,0,99,1993,69,30,0.30303030303030304,2,0,0,4,-2.4492935982947064e-16,1.0
MARINE BLUE,2188000.0,1044.11,MARINE PARADE ROAD,Resale,Strata,Condominium,1.0,15.0,Rest of Central Region,train,22,4,1,5,1,9999,0,9999,0,0.0,0,0,0,2,0.8660254037844387,-0.49999999999999983
STIRLING RESIDENCES,1334000.0,635.08,STIRLING ROAD,New Sale,Strata,Apartment,1.0,3.0,Rest of Central Region,train,20,10,31,35,0,99,2017,96,3,0.030303030303030304,1,1,0,4,-0.8660254037844386,0.5000000000000001
PROXIMO,2550000.0,1119.46,ROBIN ROAD,Resale,Strata,Apartment,1.0,10.0,Core Central Region,train,22,9,6,10,1,9999,0,9999,0,0.0,0,0,0,3,-1.0,-1.8369701987210297e-16
REFLECTIONS AT KEPPEL BAY,1620000.0,828.83,KEPPEL BAY VIEW,Resale,Strata,Condominium,1.0,4.0,Rest of Central Region,train,22,4,6,10,0,99,2006,83,16,0.16161616161616163,1,0,0,2,0.8660254037844387,-0.49999999999999983
WATERSCAPE AT CAVENAGH,1988000.0,1065.64,CAVENAGH ROAD,Resale,Strata,Apartment,1.0,9.0,Core Central Region,train,24,4,1,5,1,9999,0,9999,0,0.0,0,0,0,2,0.8660254037844387,-0.49999999999999983
CONCOURSE SKYLINE,2080000.0,1087.16,BEACH ROAD,Resale,Strata,Apartment,1.0,7.0,Core Central Region,train,22,3,26,30,0,99,2008,85,14,0.1414141414141414,1,0,0,1,1.0,6.123233995736766e-17
MY MANHATTAN,725000.0,559.73,SIMEI STREET 3,Resale,Strata,Condominium,1.0,18.0,Outside Central Region,train,21,5,6,10,0,99,2010,88,11,0.1111111111111111,1,0,0,2,0.49999999999999994,-0.8660254037844387
LAKEVILLE,765000.0,559.73,JURONG LAKE LINK,Resale,Strata,Condominium,1.0,22.0,Outside Central Region,train,21,9,1,5,0,99,2013,91,8,0.08080808080808081,1,0,0,3,-1.0,-1.8369701987210297e-16
SENGKANG GRAND RESIDENCES,1610400.0,936.47,COMPASSVALE BOW,New Sale,Strata,Apartment,1.0,19.0,Outside Central Region,train,21,7,11,15,0,99,2018,96,3,0.030303030303030304,1,0,0,3,-0.4999999999999998,-0.8660254037844388
VERTICUS,1237000.0,635.08,JALAN KEMAMAN,New Sale,Strata,Apartment,1.0,12.0,Rest of Central Region,train,21,3,6,10,1,9999,0,9999,0,0.0,0,0,0,1,1.0,6.123233995736766e-17
HAIG COURT,3000000.0,1550.02,HAIG ROAD,Resale,Strata,Condominium,1.0,15.0,Rest of Central Region,train,24,8,6,10,1,9999,0,9999,0,0.0,0,0,0,3,-0.8660254037844384,-0.5000000000000004
COCO PALMS,1750000.0,1259.39,PASIR RIS GROVE,Resale,Strata,Condominium,1.0,18.0,Outside Central Region,train,22,5,11,15,0,99,2008,85,14,0.1414141414141414,1,0,0,2,0.49999999999999994,-0.8660254037844387
REZI 26,700000.0,441.32,LORONG 26 GEYLANG,Resale,Strata,Apartment,1.0,14.0,Rest of Central Region,train,24,6,1,5,1,9999,0,9999,0,0.0,0,0,0,2,1.2246467991473532e-16,-1.0
THE M,1879000.0,635.08,MIDDLE ROAD,New Sale,Strata,Apartment,1.0,7.0,Core Central Region,train,22,11,16,20,0,99,2019,96,3,0.030303030303030304,1,1,1,4,-0.5000000000000004,0.8660254037844384
THE REEF AT KING'S DOCK,1293000.0,538.2,HARBOURFRONT AVENUE,New Sale,Strata,Condominium,1.0,4.0,Rest of Central Region,train,21,1,6,10,0,99,2021,99,0,0.0,1,0,0,1,0.49999999999999994,0.8660254037844387
SELETAR PARK RESIDENCE,1150000.0,871.88,SELETAR ROAD,Resale,Strata,Condominium,1.0,28.0,Outside Central Region,train,21,10,1,5,0,99,2011,89,10,0.10101010101010101,1,1,0,4,-0.8660254037844386,0.5000000000000001
NORMANTON PARK,1768000.0,968.76,NORMANTON PARK,New Sale,Strata,Apartment,1.0,5.0,Rest of Central Region,train,22,2,11,15,0,99,2019,96,3,0.030303030303030304,1,0,0,1,0.8660254037844386,0.5000000000000001
CLEMENTI PARK,6500000.0,6017.08,SUNSET WAY,Resale,Strata,Condominium,1.0,21.0,Outside Central Region,train,22,5,6,10,1,9999,0,9999,0,0.0,0,0,0,2,0.49999999999999994,-0.8660254037844387
WATERVIEW,1250000.0,1130.22,TAMPINES AVENUE 1,Resale,Strata,Condominium,1.0,18.0,Outside Central Region,train,21,8,11,15,0,99,2010,88,11,0.1111111111111111,1,0,0,3,-0.8660254037844384,-0.5000000000000004
RIVIERE,3258000.0,1173.28,JIAK KIM STREET,New Sale,Strata,Apartment,1.0,3.0,Rest of Central Region,train,23,2,26,30,0,99,2018,94,5,0.050505050505050504,1,0,0,1,0.8660254037844386,0.5000000000000001
LOFT @ NATHAN,920000.0,462.85,NATHAN ROAD,Resale,Strata,Apartment,1.0,10.0,Core Central Region,train,24,7,1,5,1,9999,0,9999,0,0.0,0,0,0,3,-0.4999999999999998,-0.8660254037844388
REGENTVILLE,999000.0,1151.75,HOUGANG STREET 92,Resale,Strata,Apartment,1.0,19.0,Outside Central Region,train,22,4,6,10,0,99,1996,73,26,0.26262626262626265,2,0,0,2,0.8660254037844387,-0.49999999999999983
CHUAN PARK (DEMOLISHED),1630000.0,1528.49,LORONG CHUAN,Resale,Strata,Condominium,1.0,19.0,Outside Central Region,train,21,6,16,20,0,99,1980,58,41,0.41414141414141414,3,0,0,2,1.2246467991473532e-16,-1.0
THE OCEANFRONT @ SENTOSA COVE,1900000.0,1216.33,OCEAN DRIVE,Resale,Strata,Condominium,1.0,4.0,Core Central Region,train,21,5,6,10,0,99,2005,83,16,0.16161616161616163,1,0,0,2,0.49999999999999994,-0.8660254037844387
THE CONTINUUM,2007000.0,721.19,THIAM SIEW AVENUE,New Sale,Strata,Apartment,1.0,15.0,Rest of Central Region,train,23,5,6,10,1,9999,0,9999,0,0.0,0,0,0,2,0.49999999999999994,-0.8660254037844387
SKIES MILTONIA,1413000.0,1313.21,MILTONIA CLOSE,Resale,Strata,Condominium,1.0,27.0,Outside Central Region,train,22,8,1,5,0,99,2012,89,10,0.10101010101010101,1,0,0,3,-0.8660254037844384,-0.5000000000000004
JUPITER 18,1398000.0,1022.58,LORONG 102 CHANGI,Resale,Strata,Apartment,1.0,15.0,Rest of Central Region,train,23,12,1,5,1,9999,0,9999,0,0.0,0,0,0,4,-2.4492935982947064e-16,1.0
COUNTRY PARK CONDOMINIUM,2590000.0,1754.53,BEDOK ROAD,Resale,Strata,Condominium,1.0,16.0,Outside Central Region,train,22,7,1,5,1,9999,0,9999,0,0.0,0,0,0,3,-0.4999999999999998,-0.8660254037844388
THE CASCADIA,1720000.0,990.29,BUKIT TIMAH ROAD,Resale,Strata,Condominium,1.0,21.0,Rest of Central Region,train,20,12,6,10,1,9999,0,9999,0,0.0,0,0,0,4,-2.4492935982947064e-16,1.0
CORALS AT KEPPEL BAY,1925000.0,925.7,KEPPEL BAY DRIVE,Resale,Strata,Condominium,1.0,4.0,Rest of Central Region,train,24,6,6,10,0,99,2007,82,17,0.1717171717171717,1,0,0,2,1.2246467991473532e-16,-1.0
THE TRE VER,2300000.0,1108.69,POTONG PASIR AVENUE 1,Sub Sale,Strata,Condominium,1.0,13.0,Rest of Central Region,train,23,8,16,20,0,99,2018,94,5,0.050505050505050504,1,0,0,3,-0.8660254037844384,-0.5000000000000004
AMBER PARK,1794960.0,742.72,AMBER GARDENS,New Sale,Strata,Condominium,1.0,15.0,Rest of Central Region,train,21,3,1,5,1,9999,0,9999,0,0.0,0,0,0,1,1.0,6.123233995736766e-17
THE MYST,1530000.0,678.13,UPPER BUKIT TIMAH ROAD,New Sale,Strata,Condominium,1.0,23.0,Outside Central Region,train,24,4,16,20,0,99,2023,98,1,0.010101010101010102,1,0,0,2,0.8660254037844387,-0.49999999999999983
ASTORIA PARK,1570000.0,1173.28,LORONG MYDIN,Resale,Strata,Condominium,1.0,14.0,Outside Central Region,train,23,10,11,15,0,99,1993,69,30,0.30303030303030304,2,1,0,4,-0.8660254037844386,0.5000000000000001
AVENUE SOUTH RESIDENCE,3296000.0,1496.2,SILAT AVENUE,New Sale,Strata,Apartment,1.0,3.0,Rest of Central Region,train,21,11,41,45,0,99,2018,96,3,0.030303030303030304,1,1,1,4,-0.5000000000000004,0.8660254037844384
KINGSFORD WATERBAY,768000.0,624.31,UPPER SERANGOON VIEW,Resale,Strata,Apartment,1.0,19.0,Outside Central Region,train,21,7,6,10,0,99,2014,92,7,0.0707070707070707,1,0,0,3,-0.4999999999999998,-0.8660254037844388
WATER PLACE,2150000.0,1453.14,TANJONG RHU ROAD,Resale,Strata,Condominium,1.0,15.0,Rest of Central Region,train,22,3,11,15,0,99,1998,75,24,0.24242424242424243,2,0,0,1,1.0,6.123233995736766e-17
KLIMT CAIRNHILL,9800000.0,2368.08,CAIRNHILL ROAD,New Sale,Strata,Apartment,1.0,9.0,Core Central Region,train,23,1,26,30,1,9999,0,9999,0,0.0,0,0,0,1,0.49999999999999994,0.8660254037844387
CARIBBEAN AT KEPPEL BAY,1860000.0,893.41,KEPPEL BAY DRIVE,Resale,Strata,Condominium,1.0,4.0,Rest of Central Region,train,24,1,6,10,0,99,1999,74,25,0.25252525252525254,2,0,0,1,0.49999999999999994,0.8660254037844387
VILLA MARINA,2450000.0,2012.87,JALAN SEMPADAN,Resale,Strata,Condominium,1.0,15.0,Outside Central Region,train,24,8,1,5,0,99,1995,70,29,0.29292929292929293,2,0,0,3,-0.8660254037844384,-0.5000000000000004
BALESTIER POINT,1300000.0,1173.28,BALESTIER ROAD,Resale,Strata,Apartment,1.0,12.0,Rest of Central Region,train,21,8,11,15,1,9999,0,9999,0,0.0,0,0,0,3,-0.8660254037844384,-0.5000000000000004
THE METROPOLITAN CONDOMINIUM,1340000.0,775.01,ALEXANDRA VIEW,Resale,Strata,Condominium,1.0,3.0,Rest of Central Region,train,23,9,11,15,0,99,2006,82,17,0.1717171717171717,1,0,0,3,-1.0,-1.8369701987210297e-16
ROYALGREEN,1909000.0,667.37,ANAMALAI AVENUE,New Sale,Strata,Condominium,1.0,10.0,Core Central Region,train,22,8,1,5,1,9999,0,9999,0,0.0,0,0,0,3,-0.8660254037844384,-0.5000000000000004
PICCADILLY GRAND,1596000.0,710.42,NORTHUMBERLAND ROAD,New Sale,Strata,Apartment,1.0,8.0,Rest of Central Region,train,22,5,16,20,0,99,2021,98,1,0.010101010101010102,1,0,0,2,0.49999999999999994,-0.8660254037844387
THE CASCADIA,1680000.0,990.29,BUKIT TIMAH ROAD,Resale,Strata,Condominium,1.0,21.0,Rest of Central Region,train,20,10,6,10,1,9999,0,9999,0,0.0,0,1,0,4,-0.8660254037844386,0.5000000000000001
THE GARDEN RESIDENCES,1269300.0,785.77,SERANGOON NORTH VIEW,New Sale,Strata,Apartment,1.0,19.0,Outside Central Region,train,20,12,1,5,0,99,2017,96,3,0.030303030303030304,1,0,0,4,-2.4492935982947064e-16,1.0
J GATEWAY,1770000.0,947.23,GATEWAY DRIVE,Resale,Strata,Condominium,1.0,22.0,Outside Central Region,train,23,12,6,10,0,99,2012,88,11,0.1111111111111111,1,0,0,4,-2.4492935982947064e-16,1.0
PARC HAVEN,1738888.0,1388.56,LORONG LIMAU,Resale,Strata,Apartment,1.0,12.0,Rest of Central Region,train,21,5,1,5,1,9999,0,9999,0,0.0,0,0,0,2,0.49999999999999994,-0.8660254037844387
BOATHOUSE RESIDENCES,790000.0,624.31,UPPER SERANGOON VIEW,Resale,Strata,Condominium,1.0,19.0,Outside Central Region,train,24,8,1,5,0,99,2011,86,13,0.13131313131313133,1,0,0,3,-0.8660254037844384,-0.5000000000000004
THE REEF AT KING'S DOCK,1687600.0,731.95,HARBOURFRONT AVENUE,New Sale,Strata,Condominium,1.0,4.0,Rest of Central Region,train,21,1,1,5,0,99,2021,99,0,0.0,1,0,0,1,0.49999999999999994,0.8660254037844387
NORTH PARK RESIDENCES,980000.0,548.96,YISHUN CENTRAL 1,Resale,Strata,Apartment,1.0,27.0,Outside Central Region,train,23,4,11,15,0,99,2015,91,8,0.08080808080808081,1,0,0,2,0.8660254037844387,-0.49999999999999983
REGENCY PARK,4200000.0,2249.68,NATHAN ROAD,Resale,Strata,Condominium,1.0,10.0,Core Central Region,train,20,10,1,5,1,9999,0,9999,0,0.0,0,1,0,4,-0.8660254037844386,0.5000000000000001
THE OCEANFRONT @ SENTOSA COVE,3068000.0,1711.48,OCEAN DRIVE,Resale,Strata,Condominium,1.0,4.0,Core Central Region,train,22,6,1,5,0,99,2005,82,17,0.1717171717171717,1,0,0,2,1.2246467991473532e-16,-1.0
PARC RIVIERA,1345000.0,990.29,WEST COAST VALE,Resale,Strata,Condominium,1.0,5.0,Outside Central Region,train,20,10,16,20,0,99,2015,94,5,0.050505050505050504,1,1,0,4,-0.8660254037844386,0.5000000000000001
BLOSSOMS BY THE PARK,1586000.0,678.13,SLIM BARRACKS RISE,New Sale,Strata,Apartment,1.0,5.0,Rest of Central Region,train,23,4,1,5,0,99,2022,98,1,0.010101010101010102,1,0,0,2,0.8660254037844387,-0.49999999999999983
LAGUNA 88,1300000.0,1280.92,EASTWOOD ROAD,Resale,Strata,Condominium,1.0,16.0,Outside Central Region,train,21,10,1,5,0,99,1995,73,26,0.26262626262626265,2,1,0,4,-0.8660254037844386,0.5000000000000001
HUME PARK II,2330000.0,1474.67,HUME AVENUE,Resale,Strata,Condominium,1.0,21.0,Outside Central Region,train,23,3,6,10,1,9999,0,9999,0,0.0,0,0,0,1,1.0,6.123233995736766e-17
STIRLING RESIDENCES,1470000.0,635.08,STIRLING ROAD,Resale,Strata,Apartment,1.0,3.0,Rest of Central Region,train,24,11,21,25,0,99,2017,92,7,0.0707070707070707,1,1,1,4,-0.5000000000000004,0.8660254037844384
HAUS ON HANDY,1659000.0,613.55,HANDY ROAD,New Sale,Strata,Condominium,1.0,9.0,Core Central Region,train,22,6,1,5,0,99,2018,95,4,0.04040404040404041,1,0,0,2,1.2246467991473532e-16,-1.0
THE WATERGARDENS AT CANBERRA,1897000.0,1302.44,CANBERRA DRIVE,New Sale,Strata,Apartment,1.0,27.0,Outside Central Region,train,22,7,1,5,0,99,2020,97,2,0.020202020202020204,1,0,0,3,-0.4999999999999998,-0.8660254037844388
TANGLIN RESIDENCES,8500000.0,4929.91,ST. MARTIN'S DRIVE,Resale,Strata,Condominium,1.0,10.0,Core Central Region,train,21,12,0,0,1,9999,0,9999,0,0.0,0,0,0,4,-2.4492935982947064e-16,1.0
AFFINITY AT SERANGOON,950000.0,538.2,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,Apartment,1.0,19.0,Outside Central Region,train,23,8,1,5,0,99,2018,94,5,0.050505050505050504,1,0,0,3,-0.8660254037844384,-0.5000000000000004
SIMS URBAN OASIS,1938888.0,1022.58,SIMS DRIVE,Resale,Strata,Condominium,1.0,14.0,Rest of Central Region,train,24,6,6,10,0,99,2014,89,10,0.10101010101010101,1,0,0,2,1.2246467991473532e-16,-1.0
THE MAYFAIR,1190000.0,1162.51,JURONG EAST STREET 32,Resale,Strata,Condominium,1.0,22.0,Outside Central Region,train,22,4,6,10,0,99,1996,73,26,0.26262626262626265,2,0,0,2,0.8660254037844387,-0.49999999999999983
REGENT GROVE,1100000.0,1259.39,CHOA CHU KANG NORTH 7,Resale,Strata,Condominium,1.0,23.0,Outside Central Region,train,22,8,6,10,0,99,1997,74,25,0.25252525252525254,2,0,0,3,-0.8660254037844384,-0.5000000000000004
HILLOCK GREEN,2329000.0,1022.58,LENTOR CENTRAL,New Sale,Strata,Apartment,1.0,26.0,Outside Central Region,train,24,12,16,20,0,99,2022,97,2,0.020202020202020204,1,0,0,4,-2.4492935982947064e-16,1.0
PASIR RIS 8,1934000.0,1022.58,PASIR RIS DRIVE 8,New Sale,Strata,Apartment,1.0,18.0,Outside Central Region,train,23,6,1,5,0,99,2021,97,2,0.020202020202020204,1,0,0,2,1.2246467991473532e-16,-1.0
EMERALD OF KATONG,2734000.0,990.29,JALAN TEMBUSU,New Sale,Strata,Condominium,1.0,15.0,Rest of Central Region,train,24,11,16,20,0,99,2023,98,1,0.010101010101010102,1,1,1,4,-0.5000000000000004,0.8660254037844384
SCENECA RESIDENCE,1008000.0,462.85,TANAH MERAH KECHIL LINK,New Sale,Strata,Apartment,1.0,16.0,Outside Central Region,train,23,1,1,5,0,99,2021,97,2,0.020202020202020204,1,0,0,1,0.49999999999999994,0.8660254037844387
THE WOODLEIGH RESIDENCES,3230000.0,1474.67,BIDADARI PARK DRIVE,New Sale,Strata,Apartment,1.0,13.0,Rest of Central Region,train,21,12,11,15,0,99,2017,95,4,0.04040404040404041,1,0,0,4,-2.4492935982947064e-16,1.0
KERRISDALE,1300000.0,1270.15,STURDEE ROAD,Resale,Strata,Condominium,1.0,8.0,Rest of Central Region,train,20,11,1,5,0,99,1998,77,22,0.2222222222222222,2,1,1,4,-0.5000000000000004,0.8660254037844384
WATERSCAPE AT CAVENAGH,1038000.0,581.26,CAVENAGH ROAD,Resale,Strata,Apartment,1.0,9.0,Core Central Region,train,24,4,1,5,1,9999,0,9999,0,0.0,0,0,0,2,0.8660254037844387,-0.49999999999999983
THE PALETTE,1495000.0,1065.64,PASIR RIS GROVE,Resale,Strata,Condominium,1.0,18.0,Outside Central Region,train,24,2,6,10,0,99,2010,85,14,0.1414141414141414,1,0,0,1,0.8660254037844386,0.5000000000000001
SHELFORD VIEW,5100000.0,2669.47,SHELFORD ROAD,Resale,Strata,Condominium,1.0,11.0,Core Central Region,train,24,5,1,5,1,9999,0,9999,0,0.0,0,0,0,2,0.49999999999999994,-0.8660254037844387
SILVERSEA,2980000.0,1506.96,MARINE PARADE ROAD,Resale,Strata,Condominium,1.0,15.0,Rest of Central Region,train,22,7,6,10,0,99,2007,84,15,0.15151515151515152,1,0,0,3,-0.4999999999999998,-0.8660254037844388
IRWELL HILL RESIDENCES,1642000.0,613.55,IRWELL HILL,New Sale,Strata,Apartment,1.0,9.0,Core Central Region,train,21,4,16,20,0,99,2020,98,1,0.010101010101010102,1,0,0,2,0.8660254037844387,-0.49999999999999983
MERAPRIME,2080000.0,1119.46,JALAN BUKIT HO SWEE,Resale,Strata,Condominium,1.0,3.0,Rest of Central Region,train,22,5,31,35,0,99,2003,80,19,0.1919191919191919,1,0,0,2,0.49999999999999994,-0.8660254037844387
PARC OASIS,1220000.0,1377.79,JURONG EAST AVENUE 1,Resale,Strata,Condominium,1.0,22.0,Outside Central Region,train,22,7,1,5,0,99,1991,68,31,0.31313131313131315,2,0,0,3,-0.4999999999999998,-0.8660254037844388
URBAN VISTA,780000.0,559.73,TANAH MERAH KECHIL LINK,Resale,Strata,Condominium,1.0,16.0,Outside Central Region,train,22,1,1,5,0,99,2012,89,10,0.10101010101010101,1,0,0,1,0.49999999999999994,0.8660254037844387
THE GARDEN RESIDENCES,1232200.0,796.54,SERANGOON NORTH VIEW,New Sale,Strata,Apartment,1.0,19.0,Outside Central Region,train,20,9,1,5,0,99,2017,96,3,0.030303030303030304,1,0,0,3,-1.0,-1.8369701987210297e-16
THE SKYWOODS,1660000.0,1184.04,DAIRY FARM HEIGHTS,Resale,Strata,Condominium,1.0,23.0,Outside Central Region,train,23,3,1,5,0,99,2012,88,11,0.1111111111111111,1,0,0,1,1.0,6.123233995736766e-17
ORCHID PARK CONDOMINIUM,838000.0,979.52,YISHUN STREET 81,Resale,Strata,Condominium,1.0,27.0,Outside Central Region,train,22,8,6,10,0,99,1991,68,31,0.31313131313131315,2,0,0,3,-0.8660254037844384,-0.5000000000000004
VERDALE,1097700.0,613.55,DE SOUZA AVENUE,New Sale,Strata,Apartment,1.0,21.0,Rest of Central Region,train,21,8,1,5,0,99,2018,96,3,0.030303030303030304,1,0,0,3,-0.8660254037844384,-0.5000000000000004
J GATEWAY,1050000.0,473.62,GATEWAY DRIVE,Resale,Strata,Condominium,1.0,22.0,Outside Central Region,train,24,8,26,30,0,99,2012,87,12,0.12121212121212122,1,0,0,3,-0.8660254037844384,-0.5000000000000004
SOLEIL @ SINARAN,1060000.0,581.26,SINARAN DRIVE,Resale,Strata,Condominium,1.0,11.0,Core Central Region,train,23,3,6,10,0,99,2006,82,17,0.1717171717171717,1,0,0,1,1.0,6.123233995736766e-17
THE LANDMARK,1463490.0,516.67,CHIN SWEE ROAD,New Sale,Strata,Condominium,1.0,3.0,Rest of Central Region,train,23,10,31,35,0,99,2020,96,3,0.030303030303030304,1,1,0,4,-0.8660254037844386,0.5000000000000001
SPOTTISWOODE 18,930000.0,387.5,SPOTTISWOODE PARK ROAD,Resale,Strata,Apartment,1.0,2.0,Rest of Central Region,train,24,2,21,25,1,9999,0,9999,0,0.0,0,0,0,1,0.8660254037844386,0.5000000000000001
NAVA GROVE,1568000.0,699.66,PINE GROVE,New Sale,Strata,Condominium,1.0,21.0,Rest of Central Region,train,24,11,1,5,0,99,2024,99,0,0.0,1,1,1,4,-0.5000000000000004,0.8660254037844384
TREASURE AT TAMPINES,2130000.0,1722.24,TAMPINES LANE,New Sale,Strata,Condominium,1.0,18.0,Outside Central Region,train,20,12,11,15,0,99,2018,97,2,0.020202020202020204,1,0,0,4,-2.4492935982947064e-16,1.0
SIMS EDGE,750000.0,409.03,GEYLANG EAST AVENUE 2,Resale,Strata,Apartment,1.0,14.0,Rest of Central Region,train,24,1,1,5,1,9999,0,9999,0,0.0,0,0,0,1,0.49999999999999994,0.8660254037844387
TREASURE AT TAMPINES,892000.0,592.02,TAMPINES LANE,New Sale,Strata,Condominium,1.0,18.0,Outside Central Region,train,20,8,6,10,0,99,2018,97,2,0.020202020202020204,1,0,0,3,-0.8660254037844384,-0.5000000000000004
CHUAN PARK,1982040.0,731.95,LORONG CHUAN,New Sale,Strata,Condominium,1.0,19.0,Outside Central Region,train,24,11,11,15,0,99,2024,99,0,0.0,1,1,1,4,-0.5000000000000004,0.8660254037844384
THE REEF AT KING'S DOCK,1280000.0,592.02,HARBOURFRONT AVENUE,New Sale,Strata,Condominium,1.0,4.0,Rest of Central Region,train,21,3,1,5,0,99,2021,99,0,0.0,1,0,0,1,1.0,6.123233995736766e-17
FOREST WOODS,2300000.0,1248.62,LORONG LEW LIAN,Sub Sale,Strata,Condominium,1.0,19.0,Outside Central Region,train,21,5,6,10,0,99,2016,94,5,0.050505050505050504,1,0,0,2,0.49999999999999994,-0.8660254037844387
RIVERSOUND RESIDENCE,1360000.0,1162.51,SENGKANG EAST AVENUE,Resale,Strata,Condominium,1.0,19.0,Outside Central Region,train,22,2,6,10,0,99,2011,88,11,0.1111111111111111,1,0,0,1,0.8660254037844386,0.5000000000000001
CORONA VILLE,2475000.0,1431.61,JALAN HAJI ALIAS,Resale,Strata,Condominium,1.0,10.0,Core Central Region,train,23,8,1,5,1,9999,0,9999,0,0.0,0,0,0,3,-0.8660254037844384,-0.5000000000000004
CHUAN PARK,2540600.0,958.0,LORONG CHUAN,New Sale,Strata,Condominium,1.0,19.0,Outside Central Region,train,24,11,16,20,0,99,2024,99,0,0.0,1,1,1,4,-0.5000000000000004,0.8660254037844384
